lemma;category;1830;1831;1832;1833;1834;1835;1836;1837;1838;1839;1840;1841;1842;1843;1844;1845;1846;1847;1848;1849;1850;1851;1852;1853;1854;1855;1856;1857;1858;1859;1860;1861;1862;1863;1864;1865;1866;1867;1868;1869;1870;1871;1872;1873;1874;1875;1876;1877;1878;1879;1880;1881;1882;1883;1884;1885;1886;1887;1888;1889;1890;1891;1892;1893;1894;1895;1896;1897;1898;1899;1900;1901;1902;1903;1904;1905;1906;1907;1908;1909;1910;1911;1912;1913;1914;1915;1916;1917;1918;1919;1920;1921;1922;1923;1924;1925;1926;1927;1928;1929;1930;Totale
sarto;profession;8;0;2;0;0;0;1;11;0;0;0;5;1;0;4;1;1;0;0;1;0;4;1;4;1;10;1;11;6;1;0;1;2;4;1;4;2;5;3;4;7;7;5;6;3;15;3;5;14;24;11;26;9;7;4;12;16;18;9;9;18;32;10;9;22;6;24;7;14;10;5;10;30;7;7;13;2;6;5;4;16;17;10;11;11;6;10;6;5;5;5;7;13;17;11;3;5;10;5;14;16;754
sartore;profession;0;0;0;2;0;0;1;1;3;0;0;0;0;2;0;0;0;0;0;2;1;0;0;0;0;3;0;1;10;0;0;0;0;0;0;0;2;7;1;0;2;10;0;0;7;0;0;0;0;0;1;0;1;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65
satrapo;noble rank;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
sbozzatore;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
scalco;profession;0;0;6;0;2;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
scalpellino;profession;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;3;0;0;0;0;4;0;0;0;0;3;0;0;3;0;0;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;30
scaricatore;profession;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;9
scarparo;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
scavatore;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;9
scenografo;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
sceriffo;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
scienziato;profession;4;2;0;0;2;0;0;1;2;4;0;0;0;1;2;0;0;0;2;0;0;0;0;0;2;2;0;3;1;4;4;2;2;1;2;0;2;0;1;1;5;4;4;2;2;0;0;3;0;7;0;1;4;2;30;2;3;4;2;20;7;8;7;5;6;2;0;8;8;0;3;4;37;2;32;10;12;16;40;10;1;2;1;19;5;3;7;3;2;1;3;0;2;8;5;3;16;9;1;7;2;459
scolaro;profession;2;0;0;3;0;1;23;10;5;2;0;13;5;2;11;0;1;0;3;2;9;2;1;21;10;11;2;10;3;1;4;7;10;5;20;12;1;9;2;2;18;2;2;18;4;20;9;10;5;12;7;9;11;12;8;10;51;17;14;5;8;14;22;11;11;10;26;6;0;1;6;10;4;8;14;5;14;14;2;8;8;11;6;10;13;0;14;15;3;2;1;1;7;10;6;6;9;0;3;5;4;797
scolopio;ecclesiastical occupation;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;14
scopino;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;5
scriba;profession;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;2;0;0;2;0;0;0;0;0;0;1;1;0;2;1;0;1;7;0;2;0;3;1;0;0;0;0;0;15;2;1;0;0;0;3;1;0;0;0;1;0;0;0;1;2;0;0;2;0;0;4;0;0;1;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;1;0;1;0;0;0;0;0;70
scrittore;profession;6;1;3;9;46;1;8;9;13;3;1;8;35;11;13;4;1;10;7;28;1;30;3;3;16;25;9;9;6;64;12;11;15;13;35;13;13;4;5;2;22;5;19;14;3;13;6;13;12;9;14;5;6;6;10;13;4;45;14;26;21;7;21;11;0;8;2;17;26;12;149;7;10;7;5;3;27;16;0;6;2;13;2;23;20;2;3;96;3;6;13;5;5;5;9;7;3;3;11;13;5;1369
scrivano;profession;0;0;2;1;1;0;0;0;3;5;0;0;2;6;0;0;0;0;0;0;1;0;0;2;0;6;0;1;0;0;2;0;1;8;3;2;2;1;3;2;0;1;1;1;0;0;1;0;0;2;1;1;0;29;10;0;2;0;0;2;2;5;0;1;0;0;0;0;3;0;0;2;2;0;0;1;1;2;0;3;0;0;3;3;6;0;0;0;2;0;1;0;0;10;1;0;0;12;0;0;0;165
scudiero;profession;5;3;12;24;81;0;16;3;73;6;13;5;0;1;1;10;0;9;0;0;1;0;0;0;3;9;1;0;22;0;3;0;8;4;19;0;1;0;0;2;24;0;0;8;1;0;18;3;0;3;0;1;0;4;4;0;1;0;6;2;0;0;0;0;0;0;15;0;2;0;3;7;0;0;1;0;1;3;0;3;0;0;1;0;1;1;0;0;3;0;0;0;20;4;0;0;0;0;0;0;0;475
scultore;profession;7;1;0;1;1;0;2;3;0;3;0;9;32;3;7;0;0;3;1;1;0;1;0;0;3;5;6;15;2;0;1;2;1;3;2;6;1;1;1;7;8;2;10;0;1;10;18;10;1;0;26;3;3;1;3;0;7;2;3;2;0;1;1;5;11;2;1;9;39;0;4;1;2;1;4;0;22;2;2;20;1;2;2;14;2;0;1;71;1;0;3;1;3;10;0;0;2;0;4;10;2;497
secondino;profession;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;1;0;0;2;0;0;0;0;1;1;0;0;10;0;3;1;15;0;1;0;0;0;0;0;0;0;0;0;0;1;5;5;0;1;0;1;0;0;0;0;3;7;0;0;0;0;0;0;1;0;0;0;0;0;4;1;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;0;0;0;113
segantino;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4
segretario;profession;9;0;4;2;4;0;5;7;13;30;1;37;11;5;1;12;0;6;5;3;18;7;81;22;6;22;4;49;0;9;78;0;24;7;15;2;13;46;19;11;4;2;7;21;21;3;11;36;0;83;31;39;32;13;9;35;18;12;28;29;5;57;120;3;8;17;10;42;6;8;3;15;4;13;14;20;12;8;3;3;13;36;14;56;1;3;8;3;11;1;1;21;19;4;6;2;29;30;6;11;15;1683
sellaio;profession;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;0;0;0;0;0;0;22
seminarista;ecclesiastical occupation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;2;0;2;4;0;2;1;1;4;0;1;0;2;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;18;0;0;0;4;1;0;0;0;0;2;1;0;2;0;0;0;0;0;0;0;0;60
semplicista;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;15
senatore;profession;3;0;0;0;1;0;10;34;4;3;0;7;6;6;41;0;0;0;0;2;0;6;1;0;0;15;0;0;0;9;2;6;12;2;20;2;22;0;0;2;6;1;5;1;6;1;1;0;0;3;6;1;0;2;2;164;1;29;3;0;0;2;4;7;1;33;2;5;3;1;4;77;5;9;10;0;6;1;5;0;3;1;1;2;1;4;104;0;1;1;0;0;18;7;0;1;1;2;0;0;0;770
seniore;military rank;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;13;1;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33
sentinella;profession;1;1;21;12;17;0;1;2;24;1;0;6;7;4;5;0;2;0;2;16;5;6;0;6;0;16;3;10;3;8;9;2;18;14;8;9;4;5;2;14;16;6;0;0;12;4;3;1;4;4;1;30;2;1;10;2;4;10;1;1;3;2;0;24;27;4;19;3;12;2;4;14;4;2;4;9;5;0;6;4;0;10;2;4;4;0;3;2;7;0;5;1;13;4;4;1;2;9;1;0;8;604
sergente;military rank;12;0;5;4;4;2;1;18;10;2;0;0;13;2;0;0;0;1;0;0;1;0;0;19;4;3;20;0;8;3;2;0;12;21;3;0;21;10;2;7;6;1;1;0;5;5;1;7;2;1;0;13;1;1;3;0;19;1;1;3;3;0;1;10;0;1;0;0;0;2;0;1;0;0;1;4;4;0;0;0;0;0;1;2;0;1;0;0;1;0;20;3;4;2;0;3;0;7;0;1;4;357
servetta;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;1;13;0;0;0;0;4;0;0;1;3;0;0;3;0;0;0;0;4;0;4;4;0;0;0;1;1;1;1;0;1;0;1;7;3;0;0;0;2;1;0;0;1;2;4;3;18;1;3;2;4;1;0;9;0;3;0;0;2;0;2;2;1;1;1;2;7;5;1;5;0;6;0;0;146
servitore;profession;12;0;9;27;15;0;3;17;12;12;0;2;16;4;12;0;1;2;0;1;21;20;5;22;32;31;2;7;30;2;81;8;18;13;38;2;5;43;32;17;20;8;9;25;11;35;4;39;12;34;31;19;17;16;32;65;9;14;6;14;4;37;7;1;58;5;17;2;16;60;11;30;3;39;0;6;19;5;5;5;5;5;18;10;23;7;9;5;0;2;4;2;5;39;3;11;7;54;0;4;2;1539
servo;profession;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
setaiuolo;profession;0;0;0;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
sguattero;profession;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;4;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;15;3;1;0;0;2;2;4;2;0;0;1;0;0;1;2;0;0;0;58
sicario;profession;0;0;3;2;0;0;0;1;5;4;0;1;4;0;1;1;0;0;0;0;1;0;12;1;1;9;1;1;0;2;4;4;1;7;3;3;2;10;1;3;4;0;1;0;3;1;6;1;0;0;0;0;0;2;2;0;1;0;0;1;0;5;0;0;0;0;0;0;0;11;0;1;0;0;1;2;4;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;142
sigaraio;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;16
sindaco;profession;2;0;0;40;1;0;0;0;14;9;0;1;2;0;0;0;0;0;0;1;0;2;5;16;4;23;30;12;0;0;2;2;0;6;10;0;2;12;0;0;2;16;4;5;16;40;8;31;3;63;45;131;32;17;47;6;37;3;54;7;3;5;13;16;2;8;9;72;3;22;9;15;8;3;18;3;20;2;31;9;18;12;31;11;7;15;0;1;14;6;15;12;108;39;10;1;96;5;4;42;0;1481
siniscalco;profession;0;0;0;0;0;0;1;1;1;10;2;4;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;4;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43
sociologo;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5
sofista;profession;0;0;0;1;3;0;0;2;3;0;0;0;2;2;0;0;0;2;0;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;15;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;46
soldato;military rank;45;5;34;75;110;2;31;40;223;132;29;124;58;54;58;24;26;21;20;141;156;35;69;67;46;117;58;101;124;144;121;55;211;223;158;42;244;90;22;106;82;61;17;34;61;130;30;40;3;22;17;247;9;27;28;61;121;22;24;104;10;12;35;170;17;38;29;9;84;80;24;25;32;6;47;19;78;8;17;18;9;29;27;48;21;36;78;52;109;5;66;26;145;58;25;29;19;56;0;6;232;6415
solista;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
sonatore;profession;1;0;0;1;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;6;0;0;3;0;0;0;0;1;1;1;0;0;0;0;3;0;1;0;0;0;0;1;0;8;0;0;8;0;0;0;0;5;0;1;0;3;0;0;1;0;1;3;0;0;1;11;0;0;5;1;0;5;1;0;4;0;3;2;0;0;11;0;0;1;0;0;1;0;1;1;0;0;1;4;0;110
sorbettiere;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
sorvegliante;profession;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7;0;0;0;2;0;1;0;0;1;0;1;1;0;0;0;0;0;1;3;0;0;0;0;0;1;0;0;0;3;0;1;0;0;0;3;0;0;0;0;0;0;1;0;0;2;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;40
sottoprefetto;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;13;2;0;0;0;0;0;0;0;69;0;0;0;0;0;3;0;0;0;1;0;0;1;1;0;0;8;0;0;4;0;0;0;1;0;0;45;0;0;0;0;0;0;0;0;153
sottopriore;ecclesiastical occupation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
sottotenente;military rank;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;17;0;0;4;2;3;0;0;0;0;0;11;1;0;1;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;1;1;3;1;0;2;0;1;1;0;0;0;0;0;2;0;0;0;6;0;0;2;1;3;6;0;0;0;0;0;0;0;0;0;0;0;9;85
sottufficiale;military rank;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;2;0;1;10;21
soubrette;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
sovrintendente;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
spaccalegna;profession;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;16
spaccapietre;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;6
spacciatore;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;3;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;19
spadaio;profession;0;0;0;0;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
spazzacamino;profession;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;1;2;0;0;1;0;0;0;0;2;2;0;1;0;0;1;0;7;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;35
spazzaturaio;profession;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;19
spazzino;profession;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;4;0;0;0;0;3;0;3;0;2;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;2;0;0;1;1;1;0;0;1;0;0;0;1;0;0;0;1;35
sperimentatore;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12
speziale;profession;2;0;0;4;2;1;2;1;13;24;1;4;1;2;0;0;0;1;0;4;1;6;1;35;5;7;0;6;3;0;4;6;0;1;1;1;3;2;95;3;3;2;0;4;1;13;0;0;7;26;2;91;15;4;1;3;2;1;3;0;0;0;3;1;1;1;0;0;0;29;0;2;0;0;0;0;30;0;0;0;0;0;0;0;2;4;0;0;0;0;1;2;0;0;0;1;0;1;0;0;0;498
spia;profession;4;0;2;8;1;0;3;2;23;7;2;1;2;1;5;5;3;1;6;7;11;14;8;21;8;13;7;3;4;5;11;11;14;9;27;18;14;22;12;11;11;7;1;1;14;8;1;21;5;1;1;20;1;6;6;4;5;4;3;10;1;1;4;30;9;10;16;0;10;18;4;26;31;1;13;11;9;7;3;2;5;2;14;9;1;1;14;0;9;1;5;0;11;28;11;5;1;21;0;2;7;809
staffiere;profession;6;0;0;3;3;0;4;8;0;0;0;2;2;0;0;0;0;0;0;0;0;1;0;2;1;25;0;0;0;1;0;0;8;0;3;2;1;2;1;4;0;0;0;0;1;4;1;3;2;1;4;1;0;0;0;3;0;0;0;1;0;0;3;0;0;3;0;0;1;1;0;7;0;0;2;0;0;0;6;1;2;0;1;0;0;0;0;0;6;0;0;0;0;0;0;0;0;4;0;0;0;137
stagnino;profession;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7
